self.name,home_geom_CRS.location.x,home_geom_CRS.location.y,time
pessoas374,6.0868426877674375,14.354689471809749,24120.0
pessoas311,4.243209434210296,5.99451392162843,24300.0
pessoas350,3.645332122851457,7.193168813702378,24300.0
pessoas394,0.838065615737167,11.793168813702291,24900.0
pessoas339,1.445332122851458,14.09316881370247,25080.0
pessoas59,3.650475941324582,10.59451392162969,25140.0
pessoas161,1.4504759413245825,5.9945139216302294,25380.0
pessoas104,0.838065615737167,4.893168813702424,25800.0
pessoas325,7.646580808863746,3.416987279741651,25800.0
pessoas16,3.043209434210291,8.294513921629509,26760.0
pessoas55,6.447982114309918,2.816153392035879,26760.0
pessoas167,3.043209434210291,8.294513921629509,27240.0
pessoas230,6.447982114309918,1.618572921982885,27300.0
pessoas206,4.238065615737167,4.893168813702424,27360.0
pessoas208,0.8432094342102918,10.59451392163059,27660.0
pessoas352,4.845332122851458,9.493168813702333,27960.0
pessoas178,4.238065615737167,4.893168813702424,28140.0
pessoas82,5.456842687767438,17.40468947180975,28620.0
pessoas113,6.0868426877674375,14.354689471809749,29100.0
pessoas386,4.850475941324586,12.89451392162897,29160.0
pessoas330,3.650475941324582,12.894513921629871,29220.0
pessoas233,4.238065615737167,2.5931688137024693,29580.0
pessoas403,1.445332122851458,14.09316881370247,30240.0
pessoas337,7.646580808863746,5.812148219847639,30720.0
pessoas362,3.650475941324582,10.59451392162969,30780.0
pessoas384,1.445332122851458,9.493168813702333,30840.0
pessoas197,5.456842687767438,17.40468947180975,30900.0
pessoas186,5.556842687767437,0.14468947180974823,40020.0
pessoas61,5.966842687767437,10.824689471809748,40320.0
pessoas116,6.0868426877674375,14.354689471809749,40380.0
pessoas329,3.043209434210291,15.194513921630051,40380.0
pessoas377,3.650475941324582,8.294513921629509,40380.0
pessoas108,1.445332122851458,7.193168813702378,40440.0
pessoas292,7.646580808863746,5.812148219847639,40440.0
pessoas23,1.4504759413245825,8.29451392163041,40680.0
pessoas343,4.850475941324586,5.99451392162843,40680.0
pessoas115,4.845332122851458,7.193168813702378,40920.0
pessoas280,7.646580808863746,2.816153392035879,41160.0
pessoas42,6.447982114309918,3.416987279741651,41340.0
pessoas270,4.243209434210296,5.99451392162843,42120.0
pessoas381,7.646580808863746,3.416987279741651,42120.0
pessoas209,0.8432094342102918,1.3945139216298656,42180.0
pessoas305,5.966842687767437,10.824689471809748,42720.0
pessoas245,1.445332122851458,9.493168813702333,43140.0
pessoas11,6.0868426877674375,14.354689471809749,43440.0
pessoas326,5.556842687767437,0.14468947180974823,43860.0
pessoas106,1.445332122851458,9.493168813702333,43920.0
pessoas336,10.286842687767438,2.56468947180975,43920.0
pessoas401,5.556842687767437,0.14468947180974823,44100.0
pessoas279,7.646580808863746,3.416987279741651,44400.0
pessoas355,5.966842687767437,10.824689471809748,44400.0
pessoas349,5.556842687767437,0.14468947180974823,45060.0
pessoas128,3.645332122851457,14.09316881370247,45360.0
pessoas123,6.0868426877674375,14.354689471809749,45960.0
pessoas95,5.556842687767437,0.14468947180974823,62820.0
pessoas41,5.556842687767437,0.14468947180974823,63300.0
pessoas166,5.556842687767437,0.14468947180974823,63420.0
pessoas231,10.286842687767438,2.56468947180975,65160.0
pessoas143,4.238065615737167,11.793168813702291,65880.0
pessoas225,6.0868426877674375,14.354689471809749,66120.0
pessoas119,6.0868426877674375,14.354689471809749,111120.0
pessoas283,6.0868426877674375,14.354689471809749,111480.0
pessoas303,7.646580808863746,4.614567749794645,111960.0
pessoas398,6.447982114309918,4.614567749794645,112320.0
pessoas90,5.556842687767437,0.14468947180974823,112380.0
pessoas48,5.556842687767437,0.14468947180974823,112500.0
pessoas199,3.0380656157371657,14.09316881370247,112680.0
pessoas256,6.0868426877674375,14.354689471809749,113280.0
pessoas399,5.556842687767437,0.14468947180974823,113580.0
pessoas273,3.0380656157371657,2.5931688137024693,114840.0
pessoas56,10.286842687767438,2.56468947180975,127800.0
pessoas316,5.556842687767437,0.14468947180974823,128940.0
pessoas35,5.556842687767437,0.14468947180974823,129420.0
pessoas171,10.286842687767438,2.56468947180975,129960.0
pessoas302,10.286842687767438,2.56468947180975,130680.0
pessoas367,6.0868426877674375,14.354689471809749,131280.0
pessoas322,0.8432094342102918,3.6945139216300493,131760.0
pessoas385,5.556842687767437,0.14468947180974823,149940.0
pessoas246,5.556842687767437,0.14468947180974823,150180.0
pessoas313,5.556842687767437,0.14468947180974823,152100.0
pessoas346,6.0868426877674375,14.354689471809749,152160.0
pessoas274,5.966842687767437,10.824689471809748,152760.0
pessoas278,10.286842687767438,2.56468947180975,153360.0
pessoas264,5.556842687767437,0.14468947180974823,196740.0
pessoas293,10.286842687767438,2.56468947180975,198360.0
pessoas347,5.966842687767437,10.824689471809748,200640.0
pessoas321,10.286842687767438,2.56468947180975,212760.0
pessoas301,5.556842687767437,0.14468947180974823,212940.0
pessoas60,5.556842687767437,0.14468947180974823,213060.0
pessoas276,5.966842687767437,10.824689471809748,214680.0
pessoas67,5.556842687767437,0.14468947180974823,215580.0
pessoas261,10.286842687767438,2.56468947180975,217440.0
pessoas200,3.650475941324582,3.6945139216291487,218160.0
pessoas371,3.043209434210291,3.6945139216291487,219240.0
pessoas345,5.556842687767437,0.14468947180974823,236220.0
pessoas74,5.556842687767437,0.14468947180974823,236700.0
pessoas309,5.556842687767437,0.14468947180974823,237060.0
pessoas141,5.966842687767437,10.824689471809748,238440.0
pessoas92,5.556842687767437,0.14468947180974823,283020.0
pessoas179,5.556842687767437,0.14468947180974823,283620.0
