self.name,home_geom_CRS.location.x,home_geom_CRS.location.y,time
pessoas38,6.447982114309918,5.211314332141871,24060.0
pessoas121,6.0868426877674375,14.354689471809749,24120.0
pessoas204,4.243209434210296,10.59451392162879,24300.0
pessoas257,4.238065615737167,16.39316881370242,24420.0
pessoas317,7.646580808863746,5.211314332141871,24480.0
pessoas350,0.838065615737167,2.5931688137024693,24600.0
pessoas400,4.238065615737167,11.793168813702291,24840.0
pessoas61,0.8432094342102918,1.3945139216298656,25020.0
pessoas256,4.845332122851458,14.09316881370247,25140.0
pessoas292,1.4504759413245825,1.3945139216298656,25200.0
pessoas391,3.650475941324582,1.3945139216289668,25440.0
pessoas93,0.8432094342102918,3.6945139216300493,25500.0
pessoas372,3.650475941324582,3.6945139216291487,25500.0
pessoas357,0.838065615737167,2.5931688137024693,25560.0
pessoas326,4.850475941324586,1.394513921628068,25740.0
pessoas287,3.645332122851457,14.09316881370247,25800.0
pessoas94,5.456842687767438,17.40468947180975,26220.0
pessoas157,10.286842687767438,2.56468947180975,26220.0
pessoas238,10.286842687767438,2.56468947180975,26460.0
pessoas145,4.845332122851458,7.193168813702378,26880.0
pessoas169,0.838065615737167,2.5931688137024693,26880.0
pessoas68,3.043209434210291,10.59451392162969,26940.0
pessoas379,0.8432094342102918,10.59451392163059,26940.0
pessoas0,1.445332122851458,7.193168813702378,27060.0
pessoas370,6.447982114309918,1.618572921982885,27060.0
pessoas24,7.646580808863746,3.416987279741651,27180.0
pessoas344,3.043209434210291,12.894513921629871,27240.0
pessoas296,3.645332122851457,2.5931688137024693,27300.0
pessoas367,4.845332122851458,9.493168813702333,27360.0
pessoas263,6.447982114309918,2.219406809688657,27480.0
pessoas347,1.445332122851458,4.893168813702424,27480.0
pessoas124,7.646580808863746,4.013733862088877,27600.0
pessoas57,1.445332122851458,4.893168813702424,27660.0
pessoas49,3.043209434210291,5.994513921629331,27720.0
pessoas228,6.447982114309918,2.816153392035879,27720.0
pessoas223,4.243209434210296,3.69451392162825,27900.0
pessoas45,4.850475941324586,10.59451392162879,28080.0
pessoas330,0.8432094342102918,12.89451392163077,28260.0
pessoas321,7.646580808863746,4.614567749794645,28620.0
pessoas16,5.966842687767437,10.824689471809748,28920.0
pessoas75,3.650475941324582,10.59451392162969,29340.0
pessoas361,7.646580808863746,5.211314332141871,29760.0
pessoas148,1.445332122851458,2.5931688137024693,29880.0
pessoas205,3.645332122851457,16.39316881370242,29880.0
pessoas282,0.8432094342102918,1.3945139216298656,29940.0
pessoas152,1.4504759413245825,5.9945139216302294,30360.0
pessoas13,5.456842687767438,17.40468947180975,31020.0
pessoas259,5.456842687767438,17.40468947180975,31080.0
pessoas125,4.238065615737167,11.793168813702291,40320.0
pessoas217,6.0868426877674375,14.354689471809749,40320.0
pessoas78,0.838065615737167,16.39316881370242,40560.0
pessoas193,7.646580808863746,2.816153392035879,40560.0
pessoas369,1.4504759413245825,10.59451392163059,40860.0
pessoas101,4.243209434210296,1.394513921628068,41460.0
pessoas375,6.447982114309918,5.812148219847639,41460.0
pessoas5,7.646580808863746,2.219406809688657,41700.0
pessoas356,3.650475941324582,8.294513921629509,41880.0
pessoas168,5.456842687767438,17.40468947180975,42480.0
pessoas352,5.556842687767437,0.14468947180974823,43140.0
pessoas28,5.556842687767437,0.14468947180974823,43260.0
pessoas104,4.238065615737167,9.493168813702333,43680.0
pessoas107,4.845332122851458,4.893168813702424,44160.0
pessoas386,5.556842687767437,0.14468947180974823,45420.0
pessoas198,5.966842687767437,10.824689471809748,45480.0
pessoas231,10.286842687767438,2.56468947180975,61920.0
pessoas388,5.556842687767437,0.14468947180974823,62220.0
pessoas11,6.0868426877674375,14.354689471809749,65040.0
pessoas112,5.556842687767437,0.14468947180974823,66180.0
pessoas385,5.556842687767437,0.14468947180974823,110340.0
pessoas303,6.0868426877674375,14.354689471809749,111120.0
pessoas56,10.286842687767438,2.56468947180975,111240.0
pessoas315,5.966842687767437,10.824689471809748,111720.0
pessoas146,6.0868426877674375,14.354689471809749,112200.0
pessoas254,5.556842687767437,0.14468947180974823,113700.0
pessoas8,6.0868426877674375,14.354689471809749,114000.0
pessoas182,4.850475941324586,12.89451392162897,114480.0
pessoas139,6.0868426877674375,14.354689471809749,115080.0
pessoas190,5.556842687767437,0.14468947180974823,115380.0
pessoas154,5.556842687767437,0.14468947180974823,126660.0
pessoas33,5.966842687767437,10.824689471809748,127200.0
pessoas136,3.0380656157371657,11.793168813702291,127440.0
pessoas149,5.966842687767437,10.824689471809748,127920.0
pessoas348,5.556842687767437,0.14468947180974823,128340.0
pessoas215,4.238065615737167,14.09316881370247,128520.0
pessoas88,6.0868426877674375,14.354689471809749,129480.0
pessoas242,5.556842687767437,0.14468947180974823,129540.0
pessoas9,5.556842687767437,0.14468947180974823,130260.0
pessoas130,5.556842687767437,0.14468947180974823,130500.0
pessoas258,10.286842687767438,2.56468947180975,130680.0
pessoas226,5.556842687767437,0.14468947180974823,131340.0
pessoas138,5.556842687767437,0.14468947180974823,131580.0
pessoas181,6.0868426877674375,14.354689471809749,148200.0
pessoas147,5.556842687767437,0.14468947180974823,148380.0
pessoas50,1.445332122851458,14.09316881370247,148680.0
pessoas298,5.556842687767437,0.14468947180974823,149220.0
pessoas14,6.0868426877674375,14.354689471809749,150000.0
pessoas209,10.286842687767438,2.56468947180975,150120.0
pessoas211,5.556842687767437,0.14468947180974823,150780.0
pessoas202,5.966842687767437,10.824689471809748,151320.0
pessoas83,10.286842687767438,2.56468947180975,151920.0
