self.name,home_geom_CRS.location.x,home_geom_CRS.location.y,time
pessoas94,5.966842687767437,10.824689471809748,23820.0
pessoas399,10.286842687767438,2.56468947180975,23880.0
pessoas309,6.0868426877674375,14.354689471809749,24060.0
pessoas363,6.0868426877674375,14.354689471809749,24060.0
pessoas1,5.966842687767437,10.824689471809748,24120.0
pessoas339,6.0868426877674375,14.354689471809749,24180.0
pessoas391,3.645332122851457,11.79316881370229,24180.0
pessoas75,4.243209434210296,12.89451392162897,24300.0
pessoas27,4.850475941324586,8.29451392162861,24360.0
pessoas265,4.850475941324586,10.59451392162879,24360.0
pessoas400,0.8432094342102918,1.3945139216298656,24360.0
pessoas168,7.646580808863746,3.416987279741651,24420.0
pessoas242,1.4504759413245825,10.59451392163059,24420.0
pessoas43,4.845332122851458,11.79316881370229,24540.0
pessoas153,4.243209434210296,3.69451392162825,24600.0
pessoas162,7.646580808863746,5.211314332141871,24600.0
pessoas68,7.646580808863746,2.219406809688657,24660.0
pessoas138,4.850475941324586,5.99451392162843,24720.0
pessoas8,6.4479821143099185,2.219406809688657,24780.0
pessoas372,0.8380656157371671,16.39316881370242,24780.0
pessoas386,1.4453321228514582,7.193168813702378,24780.0
pessoas15,6.4479821143099185,2.219406809688657,24840.0
pessoas29,4.238065615737167,16.39316881370242,24960.0
pessoas259,4.845332122851458,2.5931688137024693,25080.0
pessoas182,0.8432094342102918,10.59451392163059,25260.0
pessoas310,6.4479821143099185,4.013733862088877,25320.0
pessoas347,1.4453321228514582,11.79316881370229,25320.0
pessoas59,1.4504759413245825,5.9945139216302294,25380.0
pessoas280,1.4504759413245825,3.694513921630051,25500.0
pessoas11,3.650475941324582,1.3945139216289668,25680.0
pessoas129,3.650475941324582,1.3945139216289668,25740.0
pessoas298,4.845332122851458,7.193168813702378,25740.0
pessoas72,3.645332122851457,16.39316881370242,25800.0
pessoas376,1.4504759413245825,8.29451392163041,25800.0
pessoas230,3.0380656157371657,11.79316881370229,25920.0
pessoas32,10.286842687767438,2.56468947180975,26220.0
pessoas350,5.966842687767437,10.824689471809748,26340.0
pessoas190,10.286842687767438,2.56468947180975,26400.0
pessoas77,5.966842687767437,10.824689471809748,26520.0
pessoas246,5.966842687767437,10.824689471809748,26520.0
pessoas317,3.043209434210291,8.294513921629509,26520.0
pessoas109,6.4479821143099185,1.618572921982885,26640.0
pessoas214,3.043209434210291,8.294513921629509,26700.0
pessoas258,1.4453321228514582,14.09316881370247,26820.0
pessoas289,3.645332122851457,11.79316881370229,26820.0
pessoas352,4.850475941324586,10.59451392162879,26880.0
pessoas378,1.4504759413245825,1.3945139216298656,26940.0
pessoas115,1.4453321228514582,4.893168813702424,27120.0
pessoas365,1.4504759413245825,1.3945139216298656,27120.0
pessoas331,4.243209434210296,12.89451392162897,27240.0
pessoas108,4.238065615737167,11.79316881370229,27300.0
pessoas295,4.850475941324586,5.99451392162843,27360.0
pessoas383,0.8432094342102918,5.9945139216302294,27480.0
pessoas204,0.8432094342102918,12.89451392163077,27540.0
pessoas165,4.238065615737167,7.193168813702378,27600.0
pessoas148,0.8432094342102918,3.694513921630051,27660.0
pessoas164,3.645332122851457,9.493168813702333,27660.0
pessoas231,6.4479821143099185,3.416987279741651,27780.0
pessoas176,0.8380656157371671,4.893168813702424,28020.0
pessoas62,4.238065615737167,14.09316881370247,28260.0
pessoas304,10.286842687767438,2.56468947180975,28680.0
pessoas36,6.0868426877674375,14.354689471809749,28980.0
pessoas48,6.0868426877674375,14.354689471809749,28980.0
pessoas338,3.650475941324582,1.3945139216289668,29220.0
pessoas266,0.8380656157371671,16.39316881370242,29280.0
pessoas370,6.4479821143099185,2.816153392035879,29340.0
pessoas42,3.0380656157371657,14.09316881370247,29460.0
pessoas275,1.4453321228514582,7.193168813702378,29820.0
pessoas326,3.650475941324582,10.59451392162969,29820.0
pessoas273,3.043209434210291,15.194513921630051,30600.0
pessoas397,0.8380656157371671,7.193168813702378,30660.0
pessoas264,10.286842687767438,2.56468947180975,39840.0
pessoas407,10.286842687767438,2.56468947180975,39840.0
pessoas288,10.286842687767438,2.56468947180975,39900.0
pessoas404,6.0868426877674375,14.354689471809749,40080.0
pessoas267,5.556842687767437,0.14468947180974823,40140.0
pessoas181,10.286842687767438,2.56468947180975,40200.0
pessoas300,10.286842687767438,2.56468947180975,40200.0
pessoas51,10.286842687767438,2.56468947180975,40260.0
pessoas92,6.0868426877674375,14.354689471809749,40260.0
pessoas223,10.286842687767438,2.56468947180975,40260.0
pessoas282,5.966842687767437,10.824689471809748,40260.0
pessoas271,3.0380656157371657,9.493168813702333,40380.0
pessoas140,3.645332122851457,11.79316881370229,40500.0
pessoas353,4.243209434210296,8.29451392162861,40500.0
pessoas202,10.286842687767438,2.56468947180975,40560.0
pessoas364,10.286842687767438,2.56468947180975,40560.0
pessoas408,3.043209434210291,1.3945139216289668,40560.0
pessoas393,0.8380656157371671,2.5931688137024693,40620.0
pessoas149,0.8380656157371671,16.39316881370242,40680.0
pessoas343,0.8432094342102918,3.694513921630051,40680.0
pessoas325,3.650475941324582,3.6945139216291487,40740.0
pessoas361,1.4453321228514582,11.79316881370229,40740.0
pessoas49,1.4504759413245825,15.19451392163095,40800.0
pessoas107,1.4504759413245825,15.19451392163095,40800.0
pessoas211,0.8380656157371671,2.5931688137024693,40800.0
pessoas184,0.8380656157371671,2.5931688137024693,40860.0
pessoas6,3.650475941324582,3.6945139216291487,40980.0
pessoas349,0.8432094342102918,3.694513921630051,40980.0
pessoas57,1.4453321228514582,2.5931688137024693,41160.0
